"subject";"activity";"domain";"instrument";"signal";"jerk";"magnitude";"measure";"count";"avg"
2;"standing";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";54;-0.977849827407407
2;"standing";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";54;-0.977754298148148
2;"standing";"Time";"Accelerometer";"Body";NA;NA;"Mean";162;0.0511940363833333
2;"standing";"Time";"Accelerometer";"Body";NA;NA;"SD";162;-0.964772909938272
2;"standing";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";54;-0.965875181296296
2;"standing";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";54;-0.957874965
2;"standing";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";162;0.0255721495904938
2;"standing";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";162;-0.978328867222222
2;"standing";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";54;-0.980489077407407
2;"standing";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";54;-0.976675280185185
2;"standing";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";162;0.218871010407407
2;"standing";"Time";"Accelerometer";"Gravity";NA;NA;"SD";162;-0.968935772592593
2;"standing";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";54;-0.965875181296296
2;"standing";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";54;-0.957874965
2;"standing";"Time";"Gyroscope";NA;NA;NA;"Mean";162;-0.00602229192746914
2;"standing";"Time";"Gyroscope";NA;NA;NA;"SD";162;-0.969765776049383
2;"standing";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";54;-0.963466341851852
2;"standing";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";54;-0.95394338037037
2;"standing";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";162;-0.0674860197895062
2;"standing";"Time";"Gyroscope";NA;"Jerk";NA;"SD";162;-0.978793792530864
2;"standing";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";54;-0.983951904259259
2;"standing";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";54;-0.977204427777778
2;"walking";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";177;-0.27391978039322
2;"walking";"Frequency";"Accelerometer";"Body";NA;NA;"SD";177;-0.36069773879096
2;"walking";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";59;-0.324289427932203
2;"walking";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";59;-0.577105211694915
2;"walking";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";177;-0.31277870540113
2;"walking";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";177;-0.31518140129661
2;"walking";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";59;-0.169064352813559
2;"walking";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";59;-0.164091969449153
2;"walking";"Frequency";"Gyroscope";NA;NA;NA;"Mean";177;-0.460381851920904
2;"walking";"Frequency";"Gyroscope";NA;NA;NA;"SD";177;-0.565652202259887
2;"walking";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";59;-0.530704814745763
2;"walking";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";59;-0.651792839661017
2;"walking";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";59;-0.583249293389831
2;"walking";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";59;-0.558104554745763
2;"walking";"Time";"Accelerometer";"Body";NA;NA;"Mean";177;0.0507771028533333
2;"walking";"Time";"Accelerometer";"Body";NA;NA;"SD";177;-0.308997205567232
2;"walking";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";59;-0.290407593728814
2;"walking";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";59;-0.422544169322034
2;"walking";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";177;0.0293175582076271
2;"walking";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";177;-0.293407705962712
2;"walking";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";59;-0.281424153881356
2;"walking";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";59;-0.164150985127119
2;"walking";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";177;0.217045776836158
2;"walking";"Time";"Accelerometer";"Gravity";NA;NA;"SD";177;-0.972294309548023
2;"walking";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";59;-0.290407593728814
2;"walking";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";59;-0.422544169322034
2;"walking";"Time";"Gyroscope";NA;NA;NA;"Mean";177;-0.00614346136920904
2;"walking";"Time";"Gyroscope";NA;NA;NA;"SD";177;-0.527029819548023
2;"walking";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";59;-0.446549092881356
2;"walking";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";59;-0.553019916271186
2;"walking";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";177;-0.0624024011683616
2;"walking";"Time";"Gyroscope";NA;"Jerk";NA;"SD";177;-0.486394314971751
2;"walking";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";59;-0.547911950338983
2;"walking";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";59;-0.557798151355932
2;"walking_downstairs";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";141;0.0866318100304965
2;"walking_downstairs";"Frequency";"Accelerometer";"Body";NA;NA;"SD";141;0.00868189950992908
2;"walking_downstairs";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";47;0.293424826591489
2;"walking_downstairs";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";47;-0.0214787881723404
2;"walking_downstairs";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";141;-0.0123896264191489
2;"walking_downstairs";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";141;-0.092478337193617
2;"walking_downstairs";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";47;0.222247409576596
2;"walking_downstairs";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";47;0.227480732542553
2;"walking_downstairs";"Frequency";"Gyroscope";NA;NA;NA;"Mean";141;-0.198394756004965
2;"walking_downstairs";"Frequency";"Gyroscope";NA;NA;NA;"SD";141;-0.420385695638298
2;"walking_downstairs";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";47;-0.320838543553191
2;"walking_downstairs";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";47;-0.372576755361702
2;"walking_downstairs";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";47;-0.380175306489362
2;"walking_downstairs";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";47;-0.343698985425532
2;"walking_downstairs";"Time";"Accelerometer";"Body";NA;NA;"Mean";141;0.0460469966148936
2;"walking_downstairs";"Time";"Accelerometer";"Body";NA;NA;"SD";141;0.068803520777305
2;"walking_downstairs";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";47;0.0899511204978723
2;"walking_downstairs";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";47;0.215586334889362
2;"walking_downstairs";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";141;0.028608618992695
2;"walking_downstairs";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";141;-0.0220149551319149
2;"walking_downstairs";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";47;0.00565516335106383
2;"walking_downstairs";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";47;0.22961718512766
2;"walking_downstairs";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";141;0.164054076207092
2;"walking_downstairs";"Time";"Accelerometer";"Gravity";NA;NA;"SD";141;-0.937289532765957
2;"walking_downstairs";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";47;0.0899511204978723
2;"walking_downstairs";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";47;0.215586334889362
2;"walking_downstairs";"Time";"Gyroscope";NA;NA;NA;"Mean";141;-0.00786561209503546
2;"walking_downstairs";"Time";"Gyroscope";NA;NA;NA;"SD";141;-0.33864892098156
2;"walking_downstairs";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";47;-0.162188586930426
2;"walking_downstairs";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";47;-0.274844110531915
2;"walking_downstairs";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";141;-0.057091285764539
2;"walking_downstairs";"Time";"Gyroscope";NA;"Jerk";NA;"SD";141;-0.310534537421986
2;"walking_downstairs";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";47;-0.410872671489362
2;"walking_downstairs";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";47;-0.343187875404255
2;"walking_upstairs";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";144;-0.179266153551458
2;"walking_upstairs";"Frequency";"Accelerometer";"Body";NA;NA;"SD";144;-0.110082370565972
2;"walking_upstairs";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";48;-0.14531853915625
2;"walking_upstairs";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";48;-0.36672824375
2;"walking_upstairs";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";144;-0.323069878258333
2;"walking_upstairs";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";144;-0.411353523194444
2;"walking_upstairs";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";48;-0.189511136902083
2;"walking_upstairs";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";48;-0.2604238389625
2;"walking_upstairs";"Frequency";"Gyroscope";NA;NA;NA;"Mean";144;-0.356110274472222
2;"walking_upstairs";"Frequency";"Gyroscope";NA;NA;NA;"SD";144;-0.384729935354167
2;"walking_upstairs";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";48;-0.450612184791667
2;"walking_upstairs";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";48;-0.438620401875
2;"walking_upstairs";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";48;-0.60079849625
2;"walking_upstairs";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";48;-0.621820202916667
2;"walking_upstairs";"Time";"Accelerometer";"Body";NA;NA;"Mean";144;0.0244129258901389
2;"walking_upstairs";"Time";"Accelerometer";"Body";NA;NA;"SD";144;-0.102823382596528
2;"walking_upstairs";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";48;-0.107322679520833
2;"walking_upstairs";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";48;-0.205977045295833
2;"walking_upstairs";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";144;0.0280741226879861
2;"walking_upstairs";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";144;-0.345172397733333
2;"walking_upstairs";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";48;-0.321268911041667
2;"walking_upstairs";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";48;-0.21738939458125
2;"walking_upstairs";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";144;0.0595380964111111
2;"walking_upstairs";"Time";"Accelerometer";"Gravity";NA;NA;"SD";144;-0.912059750138889
2;"walking_upstairs";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";48;-0.107322679520833
2;"walking_upstairs";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";48;-0.205977045295833
2;"walking_upstairs";"Time";"Gyroscope";NA;NA;NA;"Mean";144;-0.00698072367708333
2;"walking_upstairs";"Time";"Gyroscope";NA;NA;NA;"SD";144;-0.356515729101389
2;"walking_upstairs";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";48;-0.219713472958333
2;"walking_upstairs";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";48;-0.377532167604167
2;"walking_upstairs";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";144;-0.0566023063805556
2;"walking_upstairs";"Time";"Gyroscope";NA;"Jerk";NA;"SD";144;-0.525980553958333
2;"walking_upstairs";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";48;-0.572816438541667
2;"walking_upstairs";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";48;-0.597291719166667
3;"laying";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";186;-0.970055911182796
3;"laying";"Frequency";"Accelerometer";"Body";NA;NA;"SD";186;-0.970354937795699
3;"laying";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";62;-0.96552427516129
3;"laying";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";62;-0.968350217419355
3;"laying";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";186;-0.976129220107527
3;"laying";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";186;-0.979292844462366
3;"laying";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";62;-0.975949597903226
3;"laying";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";62;-0.975305377903226
3;"laying";"Frequency";"Gyroscope";NA;NA;NA;"Mean";186;-0.970202968655914
3;"laying";"Frequency";"Gyroscope";NA;NA;NA;"SD";186;-0.973425261129032
3;"laying";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";62;-0.96458672483871
3;"laying";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";62;-0.955441855806452
3;"laying";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";62;-0.984278251290323
3;"laying";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";62;-0.982568158064516
3;"laying";"Time";"Accelerometer";"Body";NA;NA;"Mean";186;0.0517535655768817
3;"laying";"Time";"Accelerometer";"Body";NA;NA;"SD";186;-0.969508406182796
3;"laying";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";62;-0.972791346129032
3;"laying";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";62;-0.964218176451613
3;"laying";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";186;0.0288096516559113
3;"laying";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";186;-0.977227734139785
3;"laying";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";62;-0.979484593387097
3;"laying";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";62;-0.976121297903226
3;"laying";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";186;0.361325602258064
3;"laying";"Time";"Accelerometer";"Gravity";NA;NA;"SD";186;-0.976174162204301
3;"laying";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";62;-0.972791346129032
3;"laying";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";62;-0.964218176451613
3;"laying";"Time";"Gyroscope";NA;NA;NA;"Mean";186;0.0151105970454301
3;"laying";"Time";"Gyroscope";NA;NA;NA;"SD";186;-0.971774671612903
3;"laying";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";62;-0.951564751451613
3;"laying";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";62;-0.954275110967742
3;"laying";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";186;-0.0692518484569892
3;"laying";"Time";"Gyroscope";NA;"Jerk";NA;"SD";186;-0.983476555483871
3;"laying";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";62;-0.98671362516129
3;"laying";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";62;-0.983139255645161
3;"sitting";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";156;-0.926683372564103
3;"sitting";"Frequency";"Accelerometer";"Body";NA;NA;"SD";156;-0.895194666666667
3;"sitting";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";52;-0.904185725576923
3;"sitting";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";52;-0.874626592115385
3;"sitting";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";156;-0.96665539474359
3;"sitting";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";156;-0.969968288012821
3;"sitting";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";52;-0.965888891730769
3;"sitting";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";52;-0.966568852884615
3;"sitting";"Frequency";"Gyroscope";NA;NA;NA;"Mean";156;-0.949564048846154
3;"sitting";"Frequency";"Gyroscope";NA;NA;NA;"SD";156;-0.946085400705128
3;"sitting";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";52;-0.946664943653846
3;"sitting";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";52;-0.925449629
3;"sitting";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";52;-0.977898105576923
3;"sitting";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";52;-0.976689802692308
3;"sitting";"Time";"Accelerometer";"Body";NA;NA;"Mean";156;0.0517788934634615
3;"sitting";"Time";"Accelerometer";"Body";NA;NA;"SD";156;-0.900912702820513
3;"sitting";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";52;-0.895383350192308
3;"sitting";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";52;-0.8703017
3;"sitting";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";156;0.0237005498240385
3;"sitting";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";156;-0.967586782435897
3;"sitting";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";52;-0.969080752884615
3;"sitting";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";52;-0.966550084230769
3;"sitting";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";156;0.389140982107628
3;"sitting";"Time";"Accelerometer";"Gravity";NA;NA;"SD";156;-0.919661261474359
3;"sitting";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";52;-0.895383350192308
3;"sitting";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";52;-0.8703017
3;"sitting";"Time";"Gyroscope";NA;NA;NA;"Mean";156;-0.00658870855923077
3;"sitting";"Time";"Gyroscope";NA;NA;NA;"SD";156;-0.945567683397436
3;"sitting";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";52;-0.919354372307692
3;"sitting";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";52;-0.925518103807692
3;"sitting";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";156;-0.0662349579690385
3;"sitting";"Time";"Gyroscope";NA;"Jerk";NA;"SD";156;-0.974978161730769
3;"sitting";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";52;-0.977998051923077
3;"sitting";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";52;-0.976772675961538
3;"standing";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";183;-0.935902166174863
3;"standing";"Frequency";"Accelerometer";"Body";NA;NA;"SD";183;-0.922388963497268
3;"standing";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";61;-0.926968932295082
3;"standing";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";61;-0.921836076557377
3;"standing";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";183;-0.956779911256831
3;"standing";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";183;-0.96003847284153
3;"standing";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";61;-0.948627467704918
3;"standing";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";61;-0.948206814426229
3;"standing";"Frequency";"Gyroscope";NA;NA;NA;"Mean";183;-0.918388654153005
3;"standing";"Frequency";"Gyroscope";NA;NA;NA;"SD";183;-0.91495181989071
3;"standing";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";61;-0.913682362622951
3;"standing";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";61;-0.883439718032787
3;"standing";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";61;-0.960331717868852
3;"standing";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";61;-0.957121510491803
3;"standing";"Time";"Accelerometer";"Body";NA;NA;"Mean";183;0.0546957117129945
3;"standing";"Time";"Accelerometer";"Body";NA;NA;"SD";183;-0.923870288415301
3;"standing";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";61;-0.925430819016393
3;"standing";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";61;-0.915143303606557
3;"standing";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";183;0.0249116397774863
3;"standing";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";183;-0.957277636666667
3;"standing";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";61;-0.959303840327869
3;"standing";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";61;-0.948770043278689
3;"standing";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";183;0.219352918316393
3;"standing";"Time";"Accelerometer";"Gravity";NA;NA;"SD";183;-0.955869109071038
3;"standing";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";61;-0.925430819016393
3;"standing";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";61;-0.915143303606557
3;"standing";"Time";"Gyroscope";NA;NA;NA;"Mean";183;-0.00554886449781421
3;"standing";"Time";"Gyroscope";NA;NA;NA;"SD";183;-0.913538309071038
3;"standing";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";61;-0.892089349344262
3;"standing";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";61;-0.88212522147541
3;"standing";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";183;-0.0627950198786885
3;"standing";"Time";"Gyroscope";NA;"Jerk";NA;"SD";183;-0.955888134043716
3;"standing";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";61;-0.962339339672131
3;"standing";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";61;-0.957679766885246
3;"walking";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";174;-0.2700968405
3;"walking";"Frequency";"Accelerometer";"Body";NA;NA;"SD";174;-0.308768695724713
3;"walking";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";58;-0.290031535172414
3;"walking";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";58;-0.456373080862069
3;"walking";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";174;-0.31978009604023
3;"walking";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";174;-0.281913576253506
3;"walking";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";58;-0.186764516965517
3;"walking";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";58;-0.0898519904044828
3;"walking";"Frequency";"Gyroscope";NA;NA;NA;"Mean";174;-0.472499415517241
3;"walking";"Frequency";"Gyroscope";NA;NA;NA;"SD";174;-0.576635477126437
3;"walking";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";58;-0.569755772241379
3;"walking";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";58;-0.632643292931034
3;"walking";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";58;-0.607751646034483
3;"walking";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";58;-0.549087007931034
3;"walking";"Time";"Accelerometer";"Body";NA;NA;"Mean";174;0.0485719392736782
3;"walking";"Time";"Accelerometer";"Body";NA;NA;"SD";174;-0.272560928518391
3;"walking";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";58;-0.254690333275862
3;"walking";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";58;-0.328428936551724
3;"walking";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";174;0.0286370302725862
3;"walking";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";174;-0.281042573228161
3;"walking";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";58;-0.280009317413793
3;"walking";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";58;-0.139916355325862
3;"walking";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";174;0.178804173028736
